sound.files,selec,start,end,spp,Call,
Chir.vil.GC.002.WAV,11,15.4634867,15.46388575,Chiroderma_villosum,B,
Chir.vil.GC.002.WAV,12,15.50093747,15.50138641,Chiroderma_villosum,B,
Chir.vil.GC.002.WAV,16,15.63607299,15.6365718,Chiroderma_villosum,C,
Chir.vil.GC.002.WAV,17,15.65223844,15.65266243,Chiroderma_villosum,C,
Chir.vil.GC.002.WAV,18,15.67225151,15.67273785,Chiroderma_villosum,C,
Chir.vil.GC.002.WAV,19,15.71099956,15.71149838,Chiroderma_villosum,C,
Chir.vil.GC.002.WAV,26,16.60335427,16.60433943,Chiroderma_villosum,D,
Chir.vil.GC.002.WAV,27,16.62520585,16.6260289,Chiroderma_villosum,D,
Chir.vil.GC.002.WAV,28,16.65604649,16.656882,Chiroderma_villosum,D,
Chir.vil.GC.002.WAV,29,16.6801347,16.68120715,Chiroderma_villosum,D,
Chir.vil.GC.002.WAV,30,16.71690283,16.71787552,Chiroderma_villosum,D,
Chir.vil.GC.002.WAV,31,16.73994458,16.74104197,Chiroderma_villosum,D,
Chor.aur.GC.001.WAV,3,0.861503719,0.86301642,Chrotopterus_auritus,A,
Chor.aur.GC.001.WAV,4,0.895781858,0.897138073,Chrotopterus_auritus,A,
Chor.aur.GC.001.WAV,29,14.79286951,14.79461545,Chrotopterus_auritus,B,
Chor.aur.GC.001.WAV,30,14.87526233,14.87679664,Chrotopterus_auritus,B,
Chor.aur.GC.001.WAV,31,15.0574613,15.05825491,Chrotopterus_auritus,C,
Chor.aur.GC.001.WAV,32,15.09758514,15.09883728,Chrotopterus_auritus,C,
Chor.aur.GC.001.WAV,33,15.14221336,15.14358895,Chrotopterus_auritus,C,
Chor.aur.GC.001.WAV,34,15.26403095,15.26584743,Chrotopterus_auritus,C,
Chor.aur.GC.001.WAV,35,15.3394822,15.34068143,Chrotopterus_auritus,C,
Chor.aur.GC.001.WAV,41,30.19116554,30.19218842,Chrotopterus_auritus,D,
Chor.aur.GC.001.WAV,42,30.26926842,30.27006203,Chrotopterus_auritus,D,
Chor.aur.GC.001.WAV,52,39.76594244,39.76760021,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,53,39.84109366,39.84291014,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,54,39.96455832,39.9665688,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,55,40.08682149,40.08886724,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,56,40.21217103,40.21411096,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,57,40.25956971,40.26138619,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,58,40.31563282,40.31723768,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,59,40.43671245,40.43828203,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,60,40.47575969,40.47718818,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,61,40.50268159,40.503969,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,62,40.65422062,40.65543749,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,63,40.73555045,40.73639697,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,64,40.75338581,40.75430287,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,65,40.77175668,40.77270901,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,66,40.78824513,40.78916219,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,67,40.80615846,40.80730478,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,68,40.8262484,40.82739472,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,69,40.92431392,40.92530152,Chrotopterus_auritus,E,
Chor.aur.GC.001.WAV,70,40.95646689,40.95741922,Chrotopterus_auritus,E,
Chor.aur.GC.002.WAV,5,11.89251845,11.8938225,Chrotopterus_auritus,A,
Chor.aur.GC.002.WAV,6,11.93480746,11.93632016,Chrotopterus_auritus,A,
Chor.aur.GC.002.WAV,20,16.9043053,16.90513989,Chrotopterus_auritus,B,
Chor.aur.GC.002.WAV,21,16.94654562,16.94751062,Chrotopterus_auritus,B,
Chor.aur.GC.002.WAV,66,105.8809898,105.8829719,Chrotopterus_auritus,C,
Chor.aur.GC.002.WAV,67,105.9233338,105.9250812,Chrotopterus_auritus,C,
Chor.aur.GC.002.WAV,70,106.7412877,106.7430873,Chrotopterus_auritus,D,
Chor.aur.GC.002.WAV,71,106.7942058,106.7956142,Chrotopterus_auritus,D,
Chor.aur.GC.002.WAV,83,111.4645317,111.4656793,Chrotopterus_auritus,E,
Chor.aur.GC.002.WAV,84,111.5120971,111.5131664,Chrotopterus_auritus,E,
Chor.aur.GC.002.WAV,85,111.7573228,111.7590441,Chrotopterus_auritus,F,
Chor.aur.GC.002.WAV,86,111.795294,111.7966241,Chrotopterus_auritus,F,
Chor.aur.GC.002.WAV,88,112.1204149,112.1221362,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,89,112.1407127,112.1416516,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,90,112.1593393,112.160513,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,91,112.1793418,112.1802025,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,92,112.2477541,112.249006,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,93,112.2676734,112.2687688,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,94,112.2888047,112.289874,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,96,112.3262948,112.3272077,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,97,112.3482768,112.3492157,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,98,112.4096816,112.4109857,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,99,112.4266629,112.4281756,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,100,112.4447944,112.4464635,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,101,112.4959882,112.4979964,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,102,112.5171245,112.5191327,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,103,112.5435962,112.5459174,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,104,112.6009789,112.6037957,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,105,112.6315789,112.6339784,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,106,112.6607379,112.6629809,Chrotopterus_auritus,G,
Chor.aur.GC.002.WAV,108,112.7565547,112.7587194,Chrotopterus_auritus,H,
Chor.aur.GC.002.WAV,109,112.7869563,112.7890428,Chrotopterus_auritus,H,
Chor.aur.GC.002.WAV,110,112.8552745,112.8572045,Chrotopterus_auritus,H,
Chor.aur.GC.002.WAV,111,112.8864333,112.8884676,Chrotopterus_auritus,H,
Chor.aur.GC.002.WAV,114,112.9947299,112.9956949,Chrotopterus_auritus,I,
Chor.aur.GC.002.WAV,115,113.020917,113.0223254,Chrotopterus_auritus,I,
Chor.aur.GC.002.WAV,116,113.0419052,113.0431831,Chrotopterus_auritus,I,
Desm.rot.GC.001.WAV,1,0.182664673,0.183512087,Desmodus_rotundus,A,
Desm.rot.GC.001.WAV,2,0.205565519,0.206585554,Desmodus_rotundus,A,
Desm.rot.GC.001.WAV,3,0.29784694,0.298968978,Desmodus_rotundus,B,
Desm.rot.GC.001.WAV,4,0.326983535,0.327972185,Desmodus_rotundus,B,
Desm.rot.GC.001.WAV,12,1.112673149,1.113661799,Desmodus_rotundus,C,
Desm.rot.GC.001.WAV,13,1.150289262,1.151238679,Desmodus_rotundus,C,
Desm.rot.GC.001.WAV,15,1.334577252,1.335526669,Desmodus_rotundus,D,
Desm.rot.GC.001.WAV,16,1.363692653,1.364634224,Desmodus_rotundus,D,
Desm.rot.GC.001.WAV,18,1.563694051,1.56467401,Desmodus_rotundus,E,
Desm.rot.GC.001.WAV,19,1.581964129,1.583067394,Desmodus_rotundus,E,
Desm.rot.GC.001.WAV,27,2.181661914,2.182542998,Desmodus_rotundus,F,
Desm.rot.GC.001.WAV,28,2.209512485,2.210448636,Desmodus_rotundus,F,
Desm.rot.GC.001.WAV,29,2.281792982,2.282729134,Desmodus_rotundus,G,
Desm.rot.GC.001.WAV,30,2.306829553,2.307774883,Desmodus_rotundus,G,
Desm.rot.GC.001.WAV,31,2.348867172,2.349757435,Desmodus_rotundus,G,
Desm.rot.GC.001.WAV,32,2.374633233,2.375578563,Desmodus_rotundus,G,
Desm.rot.GC.001.WAV,34,2.468901928,2.469911504,Desmodus_rotundus,H,
Desm.rot.GC.001.WAV,35,2.505053605,2.505916334,Desmodus_rotundus,H,
Desm.rot.GC.001.WAV,36,2.536526292,2.537398198,Desmodus_rotundus,H,
Desm.rot.GC.001.WAV,37,2.607422143,2.608358295,Desmodus_rotundus,I,
Desm.rot.GC.001.WAV,38,2.632230023,2.632844946,Desmodus_rotundus,I,
Desm.rot.GC.001.WAV,39,2.677374407,2.678283025,Desmodus_rotundus,I,
Desm.rot.GC.001.WAV,40,2.752054739,2.753045958,Desmodus_rotundus,J,
Desm.rot.GC.001.WAV,41,2.776073314,2.777110423,Desmodus_rotundus,J,
Desm.rot.GC.001.WAV,42,2.902794111,2.903867932,Desmodus_rotundus,K,
Desm.rot.GC.001.WAV,43,2.930917928,2.931909147,Desmodus_rotundus,K,
Desm.rot.GC.001.WAV,44,2.972081771,2.973091346,Desmodus_rotundus,K,
Desm.rot.GC.001.WAV,46,3.213015046,3.214015444,Desmodus_rotundus,L,
Desm.rot.GC.001.WAV,47,3.241419348,3.242337143,Desmodus_rotundus,L,
Desm.rot.GC.001.WAV,49,3.379607258,3.380580121,Desmodus_rotundus,M,
Desm.rot.GC.001.WAV,50,3.408027108,3.409027505,Desmodus_rotundus,M,
Desm.rot.GC.001.WAV,51,3.524796096,3.52576896,Desmodus_rotundus,N,
Desm.rot.GC.001.WAV,52,3.554910384,3.555837358,Desmodus_rotundus,N,
Desm.rot.GC.001.WAV,53,3.686414292,3.687423868,Desmodus_rotundus,O,
Desm.rot.GC.001.WAV,54,3.721604913,3.722678734,Desmodus_rotundus,O,
Desm.rot.GC.001.WAV,58,4.150186123,4.151168164,Desmodus_rotundus,P,
Desm.rot.GC.001.WAV,59,4.181069118,4.18200527,Desmodus_rotundus,P,
Desm.rot.GC.001.WAV,63,4.366935307,4.367880637,Desmodus_rotundus,Q,
Desm.rot.GC.001.WAV,64,4.390517373,4.391425991,Desmodus_rotundus,Q,
Desm.rot.GC.001.WAV,65,4.457167975,4.458076593,Desmodus_rotundus,R,
Desm.rot.GC.001.WAV,66,4.473595022,4.474466929,Desmodus_rotundus,R,
Desm.rot.GC.001.WAV,67,4.494384004,4.495210021,Desmodus_rotundus,R,
Desm.rot.GC.001.WAV,72,4.709582037,4.710398875,Desmodus_rotundus,S,
Desm.rot.GC.001.WAV,73,4.725348739,4.726239001,Desmodus_rotundus,S,
Desm.rot.GC.001.WAV,74,4.816630293,4.817493021,Desmodus_rotundus,T,
Desm.rot.GC.001.WAV,75,4.832517244,4.833407506,Desmodus_rotundus,T,
Desm.rot.GC.001.WAV,76,4.850876986,4.85180396,Desmodus_rotundus,T,
Desm.rot.GC.001.WAV,77,4.870155928,4.870972766,Desmodus_rotundus,T,
Desm.rot.GC.001.WAV,78,4.886623898,4.887624295,Desmodus_rotundus,T,
Desm.rot.GC.001.WAV,79,4.903163887,4.903668675,Desmodus_rotundus,T,
Desm.rot.GC.001.WAV,80,4.917450889,4.918515533,Desmodus_rotundus,T,
Desm.rot.GC.001.WAV,81,4.933676878,4.934723165,Desmodus_rotundus,T,
Desm.rot.GC.001.WAV,82,5.00037071,5.001068235,Desmodus_rotundus,U,
Desm.rot.GC.001.WAV,83,5.014338355,5.015136837,Desmodus_rotundus,U,
Desm.rot.GC.001.WAV,84,5.032004605,5.032940757,Desmodus_rotundus,U,
Desm.rot.GC.001.WAV,88,5.271831349,5.272804212,Desmodus_rotundus,V,
Desm.rot.GC.001.WAV,89,5.286653822,5.287791889,Desmodus_rotundus,V,
Desm.rot.GC.001.WAV,93,5.428725831,5.429836364,Desmodus_rotundus,W,
Desm.rot.GC.001.WAV,94,5.447261526,5.448390415,Desmodus_rotundus,W,
Desm.rot.GC.002.WAV,6,0.782989758,0.783915635,Desmodus_rotundus,A,
Desm.rot.GC.002.WAV,7,0.804714962,0.805587932,Desmodus_rotundus,A,
Desm.rot.GC.002.WAV,13,1.91635938,1.91723235,Desmodus_rotundus,B,
Desm.rot.GC.002.WAV,14,1.948389393,1.949253546,Desmodus_rotundus,B,
Desm.rot.GC.002.WAV,15,2.070987254,2.071948403,Desmodus_rotundus,C,
Desm.rot.GC.002.WAV,16,2.100564165,2.101525315,Desmodus_rotundus,C,
Desm.rot.GC.002.WAV,19,2.550161689,2.551034659,Desmodus_rotundus,D,
Desm.rot.GC.002.WAV,20,2.605013288,2.605850987,Desmodus_rotundus,D,
Desm.rot.GC.002.WAV,22,2.897375698,2.898372119,Desmodus_rotundus,E,
Desm.rot.GC.002.WAV,23,2.951568925,2.9525918,Desmodus_rotundus,E,
Desm.rot.GC.002.WAV,24,3.034699121,3.036251068,Desmodus_rotundus,E,
Desm.rot.GC.002.WAV,25,3.101107123,3.102579709,Desmodus_rotundus,E,
Desm.rot.GC.002.WAV,26,3.178202949,3.180081158,Desmodus_rotundus,E,
Desm.rot.GC.002.WAV,27,3.228537485,3.22980726,Desmodus_rotundus,E,
Desm.rot.GC.002.WAV,28,3.290075681,3.291477724,Desmodus_rotundus,E,
Desm.rot.GC.002.WAV,29,3.324967633,3.326378495,Desmodus_rotundus,E,
Desm.rot.GC.002.WAV,30,3.347964013,3.349330785,Desmodus_rotundus,E,
Desm.rot.GC.002.WAV,31,3.376245191,3.377514966,Desmodus_rotundus,E,
Desm.rot.GC.002.WAV,43,3.686728974,3.687716577,Desmodus_rotundus,F,
Desm.rot.GC.002.WAV,44,3.704058917,3.705240514,Desmodus_rotundus,F,
Desm.rot.GC.002.WAV,45,3.734852848,3.735972719,Desmodus_rotundus,F,
Desm.rot.GC.002.WAV,46,3.757583209,3.758643415,Desmodus_rotundus,F,
Desm.rot.GC.002.WAV,47,3.784315323,3.785541009,Desmodus_rotundus,F,
Desm.rot.GC.002.WAV,48,3.833398743,3.834739061,Desmodus_rotundus,F,
Desm.rot.GC.002.WAV,49,3.862370022,3.863498711,Desmodus_rotundus,F,
Diph.eca.GC.001.WAV,9,1.523987478,1.525036806,Diphylla_ecaudata,A,
Diph.eca.GC.001.WAV,10,1.561366066,1.562353669,Diphylla_ecaudata,A,
Diph.eca.GC.001.WAV,11,1.598263942,1.599207456,Diphylla_ecaudata,A,
Diph.eca.GC.001.WAV,13,1.779355218,1.780360456,Diphylla_ecaudata,B,
Diph.eca.GC.001.WAV,14,1.830602169,1.831519228,Diphylla_ecaudata,B,
Diph.eca.GC.001.WAV,15,1.902287263,1.903283684,Diphylla_ecaudata,B,
Diph.eca.GC.001.WAV,16,1.976214126,1.977633805,Diphylla_ecaudata,B,
Diph.eca.GC.001.WAV,17,2.003378252,2.004648028,Diphylla_ecaudata,B,
Diph.eca.GC.001.WAV,18,2.033737467,2.035148328,Diphylla_ecaudata,B,
Diph.eca.GC.001.WAV,19,2.068550422,2.070023008,Diphylla_ecaudata,B,
Diph.eca.GC.001.WAV,20,2.116050026,2.117187533,Diphylla_ecaudata,B,
Diph.eca.GC.001.WAV,21,2.163418275,2.164917315,Diphylla_ecaudata,B,
Diph.eca.GC.001.WAV,22,2.243326843,2.244834701,Diphylla_ecaudata,C,
Diph.eca.GC.001.WAV,23,2.278131085,2.279330317,Diphylla_ecaudata,C,
Diph.eca.GC.001.WAV,24,2.334722858,2.336124901,Diphylla_ecaudata,C,
Diph.eca.GC.001.WAV,35,3.304631429,3.306659542,Diphylla_ecaudata,D,
Diph.eca.GC.001.WAV,36,3.359511376,3.361257317,Diphylla_ecaudata,D,
Diph.eca.GC.001.WAV,37,3.505793679,3.507962878,Diphylla_ecaudata,E,
Diph.eca.GC.001.WAV,38,3.55512898,3.557068914,Diphylla_ecaudata,E,
Erop.sez.Sg.001.wav,4,3.415470103,3.416942689,Erophylla_sezekorni,A,
Erop.sez.Sg.001.wav,5,3.454924472,3.455947347,Erophylla_sezekorni,A,
Erop.sez.Sg.001.wav,22,5.931469522,5.932942108,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,23,6.001915184,6.0035994,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,24,6.044397027,6.045225908,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,25,6.096764418,6.097857835,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,26,6.137154403,6.138203731,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,27,6.193660224,6.194497923,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,28,6.231819244,6.232559946,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,29,6.281681368,6.28246616,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,30,6.311627643,6.312377163,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,31,6.345284679,6.345998928,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,32,6.383689611,6.384924115,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,33,6.406994947,6.408255904,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,34,6.428552694,6.429531479,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,35,6.455359967,6.456497474,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,36,6.490628699,6.491986653,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,37,6.521825134,6.523059638,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,38,6.564617365,6.566336853,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,39,6.625840837,6.627807225,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,40,6.70343508,6.706247984,Erophylla_sezekorni,B,
Erop.sez.Sg.001.wav,41,6.784970175,6.788012345,Erophylla_sezekorni,C,
Erop.sez.Sg.001.wav,42,6.861006582,6.864419103,Erophylla_sezekorni,C,
Erop.sez.Sg.001.wav,43,6.934680822,6.9380228,Erophylla_sezekorni,C,
Erop.sez.Sg.001.wav,44,7.007470472,7.010988808,Erophylla_sezekorni,C,
Erop.sez.Sg.001.wav,48,7.335774243,7.33961884,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,49,7.38015976,7.38307848,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,50,7.438153278,7.441177812,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,51,7.477547626,7.479267113,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,52,7.524904193,7.527258568,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,53,7.556825096,7.559241196,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,54,7.615932605,7.618674966,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,55,7.659635353,7.662042635,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,56,7.706476283,7.709201009,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,57,7.757141204,7.759610211,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,58,7.790733714,7.792964638,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,59,7.834385533,7.83660764,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,60,7.89809606,7.90051216,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,61,7.93533942,7.93688255,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,62,7.978374977,7.980464815,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,63,8.03074133,8.033501328,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,64,8.06351114,8.066465131,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,65,8.110548862,8.113361767,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,66,8.146712815,8.149111279,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,67,8.201856067,8.204501432,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,68,8.269501018,8.272834178,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,69,8.342842034,8.346016472,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,70,8.382896322,8.385859131,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,71,8.432919928,8.436217816,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,72,8.508916939,8.512294188,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,73,8.553930709,8.556770067,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,74,8.605588755,8.608710286,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,75,8.677212219,8.680377839,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,76,8.751649824,8.755018256,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,77,8.82961373,8.832682353,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,78,8.866289532,8.869314066,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,79,8.925226947,8.928648285,Erophylla_sezekorni,D,
Erop.sez.Sg.001.wav,82,9.184832733,9.188518608,Erophylla_sezekorni,E,
Erop.sez.Sg.001.wav,83,9.263518992,9.267539947,Erophylla_sezekorni,E,
Erop.sez.Sg.001.wav,94,10.27194549,10.27380606,Erophylla_sezekorni,F,
Erop.sez.Sg.001.wav,95,10.32664183,10.32868758,Erophylla_sezekorni,F,
Erop.sez.Sg.001.wav,97,10.39133015,10.39369335,Erophylla_sezekorni,F,
Erop.sez.Sg.001.wav,98,10.46988258,10.47222814,Erophylla_sezekorni,F,
Erop.sez.Sg.001.wav,100,10.65704265,10.65902667,Erophylla_sezekorni,G,
Erop.sez.Sg.001.wav,101,10.7037301,10.70783035,Erophylla_sezekorni,G,
Erop.sez.Sg.001.wav,102,10.76543675,10.7694577,Erophylla_sezekorni,G,
Erop.sez.Sg.001.wav,103,10.84174275,10.84496128,Erophylla_sezekorni,G,
Erop.sez.Sg.001.wav,104,10.88618719,10.88859448,Erophylla_sezekorni,G,
Erop.sez.Sg.001.wav,105,10.94178016,10.94465479,Erophylla_sezekorni,G,
Erop.sez.Sg.001.wav,106,11.01732065,11.02032755,Erophylla_sezekorni,G,
Erop.sez.Sg.001.wav,107,11.09886093,11.10220291,Erophylla_sezekorni,H,
Erop.sez.Sg.001.wav,108,11.17704178,11.18041956,Erophylla_sezekorni,H,
Erop.sez.Sg.001.wav,109,11.2139859,11.21672826,Erophylla_sezekorni,H,
Erop.sez.Sg.001.wav,110,11.28743019,11.29019019,Erophylla_sezekorni,H,
Erop.sez.Sg.001.wav,111,11.33011427,11.33243337,Erophylla_sezekorni,H,
Erop.sez.Sg.001.wav,112,11.39781451,11.40063609,Erophylla_sezekorni,H,
Erop.sez.Sg.001.wav,113,11.478043,11.48067954,Erophylla_sezekorni,I,
Erop.sez.Sg.001.wav,114,11.51430959,11.51648812,Erophylla_sezekorni,I,
Erop.sez.Sg.001.wav,125,12.59561741,12.59920629,Erophylla_sezekorni,J,
Erop.sez.Sg.001.wav,126,12.67131919,12.67479343,Erophylla_sezekorni,J,
Erop.sez.Sg.001.wav,212,21.25232685,21.25603036,Erophylla_sezekorni,K,
Erop.sez.Sg.001.wav,213,21.27958746,21.28251499,Erophylla_sezekorni,K,
Erop.sez.Sg.001.wav,214,21.30684081,21.30874548,Erophylla_sezekorni,K,
Erop.sez.Sg.001.wav,215,21.35334386,21.35521325,Erophylla_sezekorni,K,
Erop.sez.Sg.001.wav,216,21.38429677,21.38634252,Erophylla_sezekorni,K,
Erop.sez.Sg.001.wav,217,21.43543722,21.43787096,Erophylla_sezekorni,K,
Erop.sez.Sg.001.wav,218,21.46978807,21.47264507,Erophylla_sezekorni,K,
Erop.sez.Sg.001.wav,219,21.53423971,21.53713198,Erophylla_sezekorni,K,
Erop.sez.Sg.001.wav,220,21.57216947,21.57502646,Erophylla_sezekorni,K,
Erop.sez.Sg.001.wav,221,21.64704628,21.65022071,Erophylla_sezekorni,K,
Erop.sez.Sg.001.wav,234,23.07259696,23.07474852,Erophylla_sezekorni,L,
Erop.sez.Sg.001.wav,235,23.13414545,23.13664973,Erophylla_sezekorni,L,
Erop.sez.Sg.001.wav,236,23.17315083,23.17558456,Erophylla_sezekorni,L,
Erop.sez.Sg.001.wav,237,23.23920946,23.24210173,Erophylla_sezekorni,L,
Erop.sez.Sg.001.wav,238,23.31787751,23.32091086,Erophylla_sezekorni,L,
Erop.sez.Sg.002.wav,1,3.902535314,3.90392854,Erophylla_sezekorni,A,
Erop.sez.Sg.002.wav,2,3.920221848,3.92146517,Erophylla_sezekorni,A,
Erop.sez.Sg.002.wav,24,5.668827091,5.670061595,Erophylla_sezekorni,B,
Erop.sez.Sg.002.wav,25,5.697644725,5.698916782,Erophylla_sezekorni,B,
Erop.sez.Sg.002.wav,26,5.7369233,5.738316526,Erophylla_sezekorni,B,
Erop.sez.Sg.002.wav,27,5.771477166,5.773011478,Erophylla_sezekorni,B,
Erop.sez.Sg.002.wav,28,5.815058615,5.816892735,Erophylla_sezekorni,B,
Erop.sez.Sg.002.wav,29,5.842979671,5.844734429,Erophylla_sezekorni,B,
Erop.sez.Sg.002.wav,30,5.892814182,5.894648302,Erophylla_sezekorni,B,
Erop.sez.Sg.002.wav,31,5.927399332,5.929471535,Erophylla_sezekorni,B,
Erop.sez.Sg.002.wav,32,5.97637605,5.978756879,Erophylla_sezekorni,B,
Erop.sez.Sg.002.wav,33,6.042727163,6.045540068,Erophylla_sezekorni,B,
Erop.sez.Sg.002.wav,34,6.120964024,6.12385629,Erophylla_sezekorni,B,
Erop.sez.Sg.002.wav,38,6.453415131,6.457065735,Erophylla_sezekorni,C,
Erop.sez.Sg.002.wav,39,6.495124906,6.498934232,Erophylla_sezekorni,C,
Erop.sez.Sg.002.wav,40,6.567264977,6.571621012,Erophylla_sezekorni,C,
Erop.sez.Sg.002.wav,41,6.606329923,6.609592539,Erophylla_sezekorni,C,
Erop.sez.Sg.002.wav,42,6.675497941,6.678540111,Erophylla_sezekorni,C,
Erop.sez.Sg.002.wav,43,6.748216537,6.751144074,Erophylla_sezekorni,C,
Erop.sez.Sg.002.wav,44,6.82879101,6.831947812,Erophylla_sezekorni,D,
Erop.sez.Sg.002.wav,45,6.900618625,6.903784245,Erophylla_sezekorni,D,
Erop.sez.Sg.002.wav,46,6.981510541,6.984870155,Erophylla_sezekorni,E,
Erop.sez.Sg.002.wav,47,7.054976943,7.057878026,Erophylla_sezekorni,E,
Erop.sez.Sg.002.wav,48,7.095926943,7.098960295,Erophylla_sezekorni,E,
Erop.sez.Sg.002.wav,63,8.682728831,8.685786383,Erophylla_sezekorni,F,
Erop.sez.Sg.002.wav,64,8.757753687,8.76121117,Erophylla_sezekorni,F,
Erop.sez.Sg.002.wav,65,8.832376623,8.835511535,Erophylla_sezekorni,F,
Erop.sez.Sg.002.wav,66,8.90414835,8.907655614,Erophylla_sezekorni,F,
Erop.sez.Sg.002.wav,91,10.62762118,10.62953466,Erophylla_sezekorni,G,
Erop.sez.Sg.002.wav,92,10.65452265,10.65625977,Erophylla_sezekorni,G,
Erop.sez.Sg.002.wav,93,10.70437917,10.70655719,Erophylla_sezekorni,G,
Erop.sez.Sg.002.wav,94,10.73553712,10.73801494,Erophylla_sezekorni,G,
Erop.sez.Sg.002.wav,95,10.80268926,10.80519354,Erophylla_sezekorni,G,
Erop.sez.Sg.002.wav,96,10.88021897,10.8833405,Erophylla_sezekorni,G,
Erop.sez.Sg.002.wav,102,11.46561496,11.46802224,Erophylla_sezekorni,H,
